0.598129272460938,0.273842871189117,0.012028992176056,0.063038289546967,0.056508123874664
0.061687767505646,0.673683166503906,0.004065573215485,0.145692586898804,0.115249574184418
0.155113875865936,0.193040370941162,0.653060913085938,0.001449882984161,0.001494705677032
0.002021789550781,0.003334045410156,1.000000000000000,0.000137329101562,0.000061035156250
0.006275653839111,0.004383087158203,0.992240905761719,0.000007569789886,0.000000000000000
0.246645331382751,0.239056408405304,0.514053344726562,0.001251041889191,0.001941323280334
0.153179764747620,0.518211364746094,0.095855951309204,0.098900258541107,0.137309849262238
0.895103454589844,0.052918672561646,0.020084321498871,0.021047234535217,0.016389787197113
0.051769912242889,0.531120300292969,0.017614543437958,0.204762041568756,0.198464989662170
0.000030279159546,0.000620722770691,0.004178702831268,0.992240905761719,0.007691264152527
0.041475713253021,0.609519958496094,0.012067437171936,0.200993835926056,0.140317142009735
0.149596214294434,0.250526070594788,0.066382586956024,0.228107333183289,0.306953430175781
0.000037848949432,0.000734269618988,0.006684482097626,0.992240905761719,0.001794099807739
0.038127839565277,0.048198521137238,0.299910068511963,0.001596271991730,0.615379333496094
0.034533917903900,0.023365020751953,0.948143005371094,0.000274837017059,0.000195264816284
0.876708984375000,0.011745452880859,0.113213896751404,0.000575184822083,0.000267505645752
0.000895142555237,0.005496799945831,0.016423940658569,0.969696044921875,0.014263689517975
0.002478361129761,0.005674362182617,0.005326688289642,0.021758079528809,0.969696044921875
0.006347596645355,0.015957534313202,0.029813408851624,0.023579001426697,0.927536010742188
0.377578735351562,0.313022255897522,0.016587018966675,0.152553021907806,0.141090750694275
0.001785278320312,0.003898620605469,1.000000000000000,0.000175476074219,0.000068664550781
0.047546029090881,0.656410217285156,0.005503773689270,0.163391411304474,0.129251778125763
0.370123088359833,0.412902832031250,0.018138825893402,0.104397535324097,0.095054090023041
0.078720152378082,0.445991516113281,0.242479264736176,0.001068413257599,0.235020697116852
0.334950208663940,0.436859130859375,0.023150801658630,0.105395197868347,0.100569009780884
0.000277936458588,0.001524925231934,0.016413688659668,0.984611511230469,0.004852712154388
0.719100952148438,0.157961666584015,0.039934754371643,0.061858057975769,0.025385081768036
0.067930400371552,0.501960754394531,0.036358714103699,0.264514327049255,0.133003950119019
0.012695252895355,0.024854481220245,0.962402343750000,0.000095427036285,0.000036656856537
0.115748763084412,0.450698852539062,0.021745443344116,0.216247558593750,0.196895301342010
0.158521950244904,0.699447631835938,0.018928050994873,0.068177342414856,0.055647552013397
0.018992841243744,0.820510864257812,0.002910852432251,0.078738272190094,0.083815097808838
0.006425023078918,0.023154437541962,0.075935482978821,0.882751464843750,0.018318772315979
0.002220153808594,0.003547668457031,1.000000000000000,0.000106811523438,0.000083923339844
0.119871318340302,0.618354797363281,0.024352610111237,0.123678505420685,0.116182088851929
0.003647923469543,0.002545356750488,0.048065721988678,0.825805664062500,0.120841562747955
0.047168433666229,0.332582592964172,0.621353149414062,0.000620961189270,0.002460300922394
0.340286552906036,0.226679563522339,0.416931152343750,0.006530404090881,0.009803593158722
0.018917858600616,0.744178771972656,0.003287315368652,0.139823019504547,0.097609817981720
0.000761985778809,0.002086281776428,0.020759284496307,0.969696044921875,0.008648455142975
0.079138994216919,0.549354553222656,0.365945756435394,0.002074658870697,0.004061281681061
0.000711560249329,0.003202140331268,0.002096891403198,0.004451274871826,0.992240905761719
0.000052988529205,0.000749409198761,0.008576989173889,0.992240905761719,0.004738926887512
0.052651345729828,0.111462116241455,0.836601257324219,0.001563727855682,0.001640319824219
0.927536010742188,0.053151845932007,0.004642188549042,0.007536470890045,0.007777094841003
0.003012895584106,0.005450487136841,0.992240905761719,0.000242233276367,0.000098407268524
0.029230535030365,0.790122985839844,0.004014730453491,0.098891913890839,0.080711007118225
0.116612672805786,0.044261634349823,0.014825403690338,0.703292846679688,0.124135434627533
0.127345204353333,0.598129272460938,0.019836902618408,0.137694895267487,0.119633138179779
0.040290176868439,0.748535156250000,0.010348081588745,0.101299405097961,0.102898418903351
0.927536010742188,0.048389315605164,0.009525001049042,0.009829282760620,0.006751000881195
0.005905807018280,0.007824063301086,0.152389645576477,0.761901855468750,0.075433313846588
0.418296813964844,0.341401159763336,0.028463661670685,0.104121029376984,0.109118640422821
0.398750305175781,0.112470984458923,0.188356161117554,0.053962945938110,0.249529242515564
